FileLocation,filenames,Symbol,UniprotID,Kit,gene,Biomarker_TSS_Start,Biomarker_TSS_End,Chromosome_edit
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BLNK:Q8WV28:Inflammation_II.tsv.gz,discovery_RS2_BLNK:Q8WV28:Inflammation_II.tsv.gz,BLNK,Q8WV28,Inflammation_II,BLNK,96189171,96271587,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FHIT:P49789:Neurology.tsv.gz,discovery_RS2_FHIT:P49789:Neurology.tsv.gz,FHIT,P49789,Neurology,FHIT,59747277,61251459,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ITGB6:P18564:Inflammation.tsv.gz,discovery_RS2_ITGB6:P18564:Inflammation.tsv.gz,ITGB6,P18564,Inflammation,ITGB6,160099667,160200313,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SELPLG:Q14242:Inflammation.tsv.gz,discovery_RS2_SELPLG:Q14242:Inflammation.tsv.gz,SELPLG,Q14242,Inflammation,SELPLG,108621895,108633894,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FARSA:Q9Y285:Neurology_II.tsv.gz,discovery_RS2_FARSA:Q9Y285:Neurology_II.tsv.gz,FARSA,Q9Y285,Neurology_II,FARSA,12922479,12934037,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SPOCK1:Q08629:Neurology.tsv.gz,discovery_RS2_SPOCK1:Q08629:Neurology.tsv.gz,SPOCK1,Q08629,Neurology,SPOCK1,136975298,137598379,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NAA80:Q93015:Neurology_II.tsv.gz,discovery_RS2_NAA80:Q93015:Neurology_II.tsv.gz,NAA80,Q93015,Neurology_II,NAA80,50296402,50299416,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NPR1:P16066:Cardiometabolic_II.tsv.gz,discovery_RS2_NPR1:P16066:Cardiometabolic_II.tsv.gz,NPR1,P16066,Cardiometabolic_II,NPR1,153678688,153693992,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ECM1:Q16610:Inflammation_II.tsv.gz,discovery_RS2_ECM1:Q16610:Inflammation_II.tsv.gz,ECM1,Q16610,Inflammation_II,ECM1,150508062,150513789,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CAPS:Q13938:Neurology_II.tsv.gz,discovery_RS2_CAPS:Q13938:Neurology_II.tsv.gz,CAPS,Q13938,Neurology_II,CAPS,5912339,5916211,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SMARCA2:P51531:Neurology.tsv.gz,discovery_RS2_SMARCA2:P51531:Neurology.tsv.gz,SMARCA2,P51531,Neurology,SMARCA2,1980290,2193624,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VSIR:Q9H7M9:Cardiometabolic.tsv.gz,discovery_RS2_VSIR:Q9H7M9:Cardiometabolic.tsv.gz,VSIR,Q9H7M9,Cardiometabolic,VSIR,71747556,71773520,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SMAD3:P84022:Oncology_II.tsv.gz,discovery_RS2_SMAD3:P84022:Oncology_II.tsv.gz,SMAD3,P84022,Oncology_II,SMAD3,67063763,67195173,15
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SSH3:Q8TE77:Oncology_II.tsv.gz,discovery_RS2_SSH3:Q8TE77:Oncology_II.tsv.gz,SSH3,Q8TE77,Oncology_II,SSH3,67303478,67312607,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCL27:Q9Y4X3:Cardiometabolic.tsv.gz,discovery_RS2_CCL27:Q9Y4X3:Cardiometabolic.tsv.gz,CCL27,Q9Y4X3,Cardiometabolic,CCL27,34661880,34664048,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SCT:P09683:Neurology_II.tsv.gz,discovery_RS2_SCT:P09683:Neurology_II.tsv.gz,SCT,P09683,Neurology_II,SCT,626309,627401,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VCAM1:P19320:Cardiometabolic.tsv.gz,discovery_RS2_VCAM1:P19320:Cardiometabolic.tsv.gz,VCAM1,P19320,Cardiometabolic,VCAM1,100719742,100739045,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CR1:P17927:Inflammation_II.tsv.gz,discovery_RS2_CR1:P17927:Inflammation_II.tsv.gz,CR1,P17927,Inflammation_II,CR1,207496147,207641765,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VNN2:O95498:Oncology.tsv.gz,discovery_RS2_VNN2:O95498:Oncology.tsv.gz,VNN2,O95498,Oncology,VNN2,132743870,132763459,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PNMA1:Q8ND90:Cardiometabolic_II.tsv.gz,discovery_RS2_PNMA1:Q8ND90:Cardiometabolic_II.tsv.gz,PNMA1,Q8ND90,Cardiometabolic_II,PNMA1,73711783,73714384,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ASGR2:P07307:Inflammation_II.tsv.gz,discovery_RS2_ASGR2:P07307:Inflammation_II.tsv.gz,ASGR2,P07307,Inflammation_II,ASGR2,7101322,7115700,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GLO1:Q04760:Cardiometabolic.tsv.gz,discovery_RS2_GLO1:Q04760:Cardiometabolic.tsv.gz,GLO1,Q04760,Cardiometabolic,GLO1,38675925,38703145,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CHRDL1:Q9BU40:Inflammation.tsv.gz,discovery_RS2_CHRDL1:Q9BU40:Inflammation.tsv.gz,CHRDL1,Q9BU40,Inflammation,CHRDL1,110673856,110795819,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GRN:P28799:Neurology.tsv.gz,discovery_RS2_GRN:P28799:Neurology.tsv.gz,GRN,P28799,Neurology,GRN,44345246,44353106,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LBR:Q14739:Neurology.tsv.gz,discovery_RS2_LBR:Q14739:Neurology.tsv.gz,LBR,Q14739,Neurology,LBR,225401502,225428925,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PLA2G10:O15496:Neurology.tsv.gz,discovery_RS2_PLA2G10:O15496:Neurology.tsv.gz,PLA2G10,O15496,Neurology,PLA2G10,14672547,14694674,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FGFR2:P21802:Oncology.tsv.gz,discovery_RS2_FGFR2:P21802:Oncology.tsv.gz,FGFR2,P21802,Oncology,FGFR2,121478332,121598458,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GTF2IRD1:Q9UHL9:Oncology_II.tsv.gz,discovery_RS2_GTF2IRD1:Q9UHL9:Oncology_II.tsv.gz,GTF2IRD1,Q9UHL9,Oncology_II,GTF2IRD1,74453790,74602605,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ANGPT1:Q15389:Inflammation.tsv.gz,discovery_RS2_ANGPT1:Q15389:Inflammation.tsv.gz,ANGPT1,Q15389,Inflammation,ANGPT1,107249482,107498055,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KRT6C:P48668:Cardiometabolic_II.tsv.gz,discovery_RS2_KRT6C:P48668:Cardiometabolic_II.tsv.gz,KRT6C,P48668,Cardiometabolic_II,KRT6C,52468516,52473805,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DUSP29:Q68J44:Neurology_II.tsv.gz,discovery_RS2_DUSP29:Q68J44:Neurology_II.tsv.gz,DUSP29,Q68J44,Neurology_II,DUSP29,75037472,75073642,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NOTCH3:Q9UM47:Cardiometabolic.tsv.gz,discovery_RS2_NOTCH3:Q9UM47:Cardiometabolic.tsv.gz,NOTCH3,Q9UM47,Cardiometabolic,NOTCH3,15159038,15200995,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SIGLEC9:Q9Y336:Oncology.tsv.gz,discovery_RS2_SIGLEC9:Q9Y336:Oncology.tsv.gz,SIGLEC9,Q9Y336,Oncology,SIGLEC9,51124906,51136651,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IFIT1:P09914:Oncology_II.tsv.gz,discovery_RS2_IFIT1:P09914:Oncology_II.tsv.gz,IFIT1,P09914,Oncology_II,IFIT1,89392546,89406487,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DCN:P07585:Cardiometabolic.tsv.gz,discovery_RS2_DCN:P07585:Cardiometabolic.tsv.gz,DCN,P07585,Cardiometabolic,DCN,91140484,91183217,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KLHL41:O60662:Neurology_II.tsv.gz,discovery_RS2_KLHL41:O60662:Neurology_II.tsv.gz,KLHL41,O60662,Neurology_II,KLHL41,169509702,169526258,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MTUS1:Q9ULD2:Oncology_II.tsv.gz,discovery_RS2_MTUS1:Q9ULD2:Oncology_II.tsv.gz,MTUS1,Q9ULD2,Oncology_II,MTUS1,17643795,17801094,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CST7:O76096:Inflammation.tsv.gz,discovery_RS2_CST7:O76096:Inflammation.tsv.gz,CST7,O76096,Inflammation,CST7,24949269,24959928,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DKK3:Q9UBP4:Cardiometabolic.tsv.gz,discovery_RS2_DKK3:Q9UBP4:Cardiometabolic.tsv.gz,DKK3,Q9UBP4,Cardiometabolic,DKK3,11956207,12009769,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TSPAN1:O60635:Cardiometabolic.tsv.gz,discovery_RS2_TSPAN1:O60635:Cardiometabolic.tsv.gz,TSPAN1,O60635,Cardiometabolic,TSPAN1,46175073,46185962,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CTRL:P40313:Neurology_II.tsv.gz,discovery_RS2_CTRL:P40313:Neurology_II.tsv.gz,CTRL,P40313,Neurology_II,CTRL,67927640,67932365,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TIMD4:Q96H15:Cardiometabolic.tsv.gz,discovery_RS2_TIMD4:Q96H15:Cardiometabolic.tsv.gz,TIMD4,Q96H15,Cardiometabolic,TIMD4,156919292,156963226,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SPARC:P09486:Oncology.tsv.gz,discovery_RS2_SPARC:P09486:Oncology.tsv.gz,SPARC,P09486,Oncology,SPARC,151661096,151686975,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BTC:P35070:Oncology.tsv.gz,discovery_RS2_BTC:P35070:Oncology.tsv.gz,BTC,P35070,Oncology,BTC,74744759,74794523,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GFRA1:P56159:Oncology.tsv.gz,discovery_RS2_GFRA1:P56159:Oncology.tsv.gz,GFRA1,P56159,Oncology,GFRA1,116056925,116276803,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CST6:Q15828:Cardiometabolic.tsv.gz,discovery_RS2_CST6:Q15828:Cardiometabolic.tsv.gz,CST6,Q15828,Cardiometabolic,CST6,66012008,66013505,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KCNC4:Q03721:Neurology_II.tsv.gz,discovery_RS2_KCNC4:Q03721:Neurology_II.tsv.gz,KCNC4,Q03721,Neurology_II,KCNC4,110210314,110283100,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VEGFA:P15692:Inflammation.tsv.gz,discovery_RS2_VEGFA:P15692:Inflammation.tsv.gz,VEGFA,P15692,Inflammation,VEGFA,43770184,43786487,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RBM25:P49756:Oncology_II.tsv.gz,discovery_RS2_RBM25:P49756:Oncology_II.tsv.gz,RBM25,P49756,Oncology_II,RBM25,73058532,73123899,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_B4GAT1:O43505:Neurology.tsv.gz,discovery_RS2_B4GAT1:O43505:Neurology.tsv.gz,B4GAT1,O43505,Neurology,B4GAT1,66345374,66347629,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TXN:P10599:Inflammation_II.tsv.gz,discovery_RS2_TXN:P10599:Inflammation_II.tsv.gz,TXN,P10599,Inflammation_II,TXN,110243810,110256507,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HCLS1:P14317:Inflammation.tsv.gz,discovery_RS2_HCLS1:P14317:Inflammation.tsv.gz,HCLS1,P14317,Inflammation,HCLS1,121631399,121660927,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SPINK1:P00995:Neurology.tsv.gz,discovery_RS2_SPINK1:P00995:Neurology.tsv.gz,SPINK1,P00995,Neurology,SPINK1,147824572,147831671,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GNPDA1:P46926:Cardiometabolic_II.tsv.gz,discovery_RS2_GNPDA1:P46926:Cardiometabolic_II.tsv.gz,GNPDA1,P46926,Cardiometabolic_II,GNPDA1,141991749,142013041,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCL11:P51671:Inflammation.tsv.gz,discovery_RS2_CCL11:P51671:Inflammation.tsv.gz,CCL11,P51671,Inflammation,CCL11,34285742,34288334,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ACVRL1:P37023:Neurology.tsv.gz,discovery_RS2_ACVRL1:P37023:Neurology.tsv.gz,ACVRL1,P37023,Neurology,ACVRL1,51906908,51923361,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SULT1A1:P50225:Neurology.tsv.gz,discovery_RS2_SULT1A1:P50225:Neurology.tsv.gz,SULT1A1,P50225,Neurology,SULT1A1,28605196,28614279,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PLAT:P00750:Cardiometabolic.tsv.gz,discovery_RS2_PLAT:P00750:Cardiometabolic.tsv.gz,PLAT,P00750,Cardiometabolic,PLAT,42174718,42207709,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PLCB1:Q9NQ66:Inflammation_II.tsv.gz,discovery_RS2_PLCB1:Q9NQ66:Inflammation_II.tsv.gz,PLCB1,Q9NQ66,Inflammation_II,PLCB1,8077251,8968360,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TPT1:P13693:Inflammation.tsv.gz,discovery_RS2_TPT1:P13693:Inflammation.tsv.gz,TPT1,P13693,Inflammation,TPT1,45333471,45341284,13
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RNF43:Q68DV7:Oncology_II.tsv.gz,discovery_RS2_RNF43:Q68DV7:Oncology_II.tsv.gz,RNF43,Q68DV7,Oncology_II,RNF43,58353676,58417595,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GIMAP8:Q8ND71:Oncology_II.tsv.gz,discovery_RS2_GIMAP8:Q8ND71:Oncology_II.tsv.gz,GIMAP8,Q8ND71,Oncology_II,GIMAP8,150450630,150479393,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FNDC1:Q4ZHG4:Neurology_II.tsv.gz,discovery_RS2_FNDC1:Q4ZHG4:Neurology_II.tsv.gz,FNDC1,Q4ZHG4,Neurology_II,FNDC1,159169400,159272108,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CD4:P01730:Inflammation.tsv.gz,discovery_RS2_CD4:P01730:Inflammation.tsv.gz,CD4,P01730,Inflammation,CD4,6786858,6820799,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MEPE:Q9NQ76:Inflammation.tsv.gz,discovery_RS2_MEPE:Q9NQ76:Inflammation.tsv.gz,MEPE,Q9NQ76,Inflammation,MEPE,87821398,87846814,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_STX8:Q9UNK0:Inflammation.tsv.gz,discovery_RS2_STX8:Q9UNK0:Inflammation.tsv.gz,STX8,Q9UNK0,Inflammation,STX8,9250471,9576591,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LPL:P06858:Cardiometabolic.tsv.gz,discovery_RS2_LPL:P06858:Cardiometabolic.tsv.gz,LPL,P06858,Cardiometabolic,LPL,19901717,19967259,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCL26:Q9Y258:Inflammation.tsv.gz,discovery_RS2_CCL26:Q9Y258:Inflammation.tsv.gz,CCL26,Q9Y258,Inflammation,CCL26,75769533,75789896,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DGCR6:Q14129:Neurology_II.tsv.gz,discovery_RS2_DGCR6:Q14129:Neurology_II.tsv.gz,DGCR6,Q14129,Neurology_II,DGCR6,18906028,18914238,22
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NCK2:O43639:Inflammation.tsv.gz,discovery_RS2_NCK2:O43639:Inflammation.tsv.gz,NCK2,O43639,Inflammation,NCK2,105744912,105894274,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PPME1:Q9Y570:Oncology.tsv.gz,discovery_RS2_PPME1:Q9Y570:Oncology.tsv.gz,PPME1,Q9Y570,Oncology,PPME1,74171267,74254703,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NRGN:Q92686:Inflammation_II.tsv.gz,discovery_RS2_NRGN:Q92686:Inflammation_II.tsv.gz,NRGN,Q92686,Inflammation_II,NRGN,124739942,124747210,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TMPRSS5:Q9H3S3:Neurology.tsv.gz,discovery_RS2_TMPRSS5:Q9H3S3:Neurology.tsv.gz,TMPRSS5,Q9H3S3,Neurology,TMPRSS5,113687547,113706373,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PSMD5:Q16401:Neurology_II.tsv.gz,discovery_RS2_PSMD5:Q16401:Neurology_II.tsv.gz,PSMD5,Q16401,Neurology_II,PSMD5,120815496,120842951,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RARRES2:Q99969:Cardiometabolic.tsv.gz,discovery_RS2_RARRES2:Q99969:Cardiometabolic.tsv.gz,RARRES2,Q99969,Cardiometabolic,RARRES2,150338317,150341662,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EGF:P01133:Inflammation.tsv.gz,discovery_RS2_EGF:P01133:Inflammation.tsv.gz,EGF,P01133,Inflammation,EGF,109912883,110013766,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RABGAP1L:Q5R372:Inflammation.tsv.gz,discovery_RS2_RABGAP1L:Q5R372:Inflammation.tsv.gz,RABGAP1L,Q5R372,Inflammation,RABGAP1L,174159410,174995308,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NT5E:P21589:Oncology.tsv.gz,discovery_RS2_NT5E:P21589:Oncology.tsv.gz,NT5E,P21589,Oncology,NT5E,85449584,85495791,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SOD1:P00441:Cardiometabolic.tsv.gz,discovery_RS2_SOD1:P00441:Cardiometabolic.tsv.gz,SOD1,P00441,Cardiometabolic,SOD1,31659666,31668931,21
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CEBPA:P49715:Inflammation_II.tsv.gz,discovery_RS2_CEBPA:P49715:Inflammation_II.tsv.gz,CEBPA,P49715,Inflammation_II,CEBPA,33299934,33302534,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GSTP1:P09211:Neurology.tsv.gz,discovery_RS2_GSTP1:P09211:Neurology.tsv.gz,GSTP1,P09211,Neurology,GSTP1,67583742,67586656,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PTH1R:Q03431:Inflammation.tsv.gz,discovery_RS2_PTH1R:Q03431:Inflammation.tsv.gz,PTH1R,Q03431,Inflammation,PTH1R,46877721,46903799,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KLK1:P06870:Oncology.tsv.gz,discovery_RS2_KLK1:P06870:Oncology.tsv.gz,KLK1,P06870,Oncology,KLK1,50819146,50823787,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MTDH:Q86UE4:Inflammation_II.tsv.gz,discovery_RS2_MTDH:Q86UE4:Inflammation_II.tsv.gz,MTDH,Q86UE4,Inflammation_II,MTDH,97644184,97730260,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PDRG1:Q9NUG6:Neurology_II.tsv.gz,discovery_RS2_PDRG1:Q9NUG6:Neurology_II.tsv.gz,PDRG1,Q9NUG6,Neurology_II,PDRG1,31944337,31952046,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GSTA1:P08263:Cardiometabolic.tsv.gz,discovery_RS2_GSTA1:P08263:Cardiometabolic.tsv.gz,GSTA1,P08263,Cardiometabolic,GSTA1,52791371,52803860,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LILRB5:O75023:Cardiometabolic.tsv.gz,discovery_RS2_LILRB5:O75023:Cardiometabolic.tsv.gz,LILRB5,O75023,Cardiometabolic,LILRB5,54249421,54258245,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CSF3:P09919:Inflammation.tsv.gz,discovery_RS2_CSF3:P09919:Inflammation.tsv.gz,CSF3,P09919,Inflammation,CSF3,40015361,40017813,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SNED1:Q8TER0:Cardiometabolic_II.tsv.gz,discovery_RS2_SNED1:Q8TER0:Cardiometabolic_II.tsv.gz,SNED1,Q8TER0,Cardiometabolic_II,SNED1,240998618,241095568,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TDRKH:Q9Y2W6:Neurology.tsv.gz,discovery_RS2_TDRKH:Q9Y2W6:Neurology.tsv.gz,TDRKH,Q9Y2W6,Neurology,TDRKH,151770107,151791416,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GAST:P01350:Neurology_II.tsv.gz,discovery_RS2_GAST:P01350:Neurology_II.tsv.gz,GAST,P01350,Neurology_II,GAST,41712331,41715969,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EP300:Q09472:Inflammation_II.tsv.gz,discovery_RS2_EP300:Q09472:Inflammation_II.tsv.gz,EP300,Q09472,Inflammation_II,EP300,41092592,41180077,22
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NOTCH2:Q04721:Cardiometabolic_II.tsv.gz,discovery_RS2_NOTCH2:Q04721:Cardiometabolic_II.tsv.gz,NOTCH2,Q04721,Cardiometabolic_II,NOTCH2,119911553,120100779,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DBH:P09172:Inflammation_II.tsv.gz,discovery_RS2_DBH:P09172:Inflammation_II.tsv.gz,DBH,P09172,Inflammation_II,DBH,133636363,133659329,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ACRBP:Q8NEB7:Oncology_II.tsv.gz,discovery_RS2_ACRBP:Q8NEB7:Oncology_II.tsv.gz,ACRBP,Q8NEB7,Oncology_II,ACRBP,6638075,6647433,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RNASET2:O00584:Cardiometabolic.tsv.gz,discovery_RS2_RNASET2:O00584:Cardiometabolic.tsv.gz,RNASET2,O00584,Cardiometabolic,RNASET2,166922113,166957191,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CFP:P27918:Inflammation_II.tsv.gz,discovery_RS2_CFP:P27918:Inflammation_II.tsv.gz,CFP,P27918,Inflammation_II,CFP,47623172,47630305,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_QDPR:P09417:Cardiometabolic.tsv.gz,discovery_RS2_QDPR:P09417:Cardiometabolic.tsv.gz,QDPR,P09417,Cardiometabolic,QDPR,17460261,17512206,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EDF1:O60869:Neurology_II.tsv.gz,discovery_RS2_EDF1:O60869:Neurology_II.tsv.gz,EDF1,O60869,Neurology_II,EDF1,136862119,136866308,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRKG1:Q13976:Inflammation_II.tsv.gz,discovery_RS2_PRKG1:Q13976:Inflammation_II.tsv.gz,PRKG1,Q13976,Inflammation_II,PRKG1,50990888,52298423,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SLC9A3R1:O14745:Inflammation_II.tsv.gz,discovery_RS2_SLC9A3R1:O14745:Inflammation_II.tsv.gz,SLC9A3R1,O14745,Inflammation_II,SLC9A3R1,74748628,74769353,17
